                                                       
{'loss': 7.3579, 'grad_norm': 1.4234747886657715, 'learning_rate': 0.0001455901203190861, 'epoch': 0.0}
{'loss': 6.0708, 'grad_norm': 3.023219347000122, 'learning_rate': 0.00023494494835520037, 'epoch': 5.7}
{'loss': 6.081, 'grad_norm': 2.875490665435791, 'learning_rate': 0.00023490337922473265, 'epoch': 5.7}
{'loss': 6.1315, 'grad_norm': 3.180047035217285, 'learning_rate': 0.00023486181150773246, 'epoch': 5.7}
{'loss': 6.2205, 'grad_norm': 2.889291524887085, 'learning_rate': 0.00023482024520566518, 'epoch': 5.7}
{'loss': 6.0882, 'grad_norm': 3.0818605422973633, 'learning_rate': 0.00023477868031999605, 'epoch': 5.7}
{'loss': 6.0999, 'grad_norm': 10.625515937805176, 'learning_rate': 0.00023473711685219047, 'epoch': 5.71}
{'loss': 6.1275, 'grad_norm': 3.1588218212127686, 'learning_rate': 0.00023469555480371335, 'epoch': 5.71}
{'loss': 6.0562, 'grad_norm': 2.8488612174987793, 'learning_rate': 0.0002346539941760299, 'epoch': 5.71}
{'loss': 6.1201, 'grad_norm': 2.8692595958709717, 'learning_rate': 0.00023461243497060525, 'epoch': 5.71}
{'loss': 6.1981, 'grad_norm': 3.539125442504883, 'learning_rate': 0.00023457087718890447, 'epoch': 5.71}
{'loss': 6.1424, 'grad_norm': 3.071547508239746, 'learning_rate': 0.00023452932083239237, 'epoch': 5.71}
{'loss': 6.032, 'grad_norm': 3.4901859760284424, 'learning_rate': 0.00023448776590253407, 'epoch': 5.71}
{'loss': 6.0019, 'grad_norm': 3.1551547050476074, 'learning_rate': 0.00023444621240079427, 'epoch': 5.71}
{'loss': 6.1614, 'grad_norm': 2.790314197540283, 'learning_rate': 0.000234404660328638, 'epoch': 5.71}
{'loss': 6.0998, 'grad_norm': 2.665081024169922, 'learning_rate': 0.00023436310968752988, 'epoch': 5.71}
{'loss': 6.0927, 'grad_norm': 2.8579649925231934, 'learning_rate': 0.00023432156047893454, 'epoch': 5.71}
{'loss': 6.1571, 'grad_norm': 2.7146222591400146, 'learning_rate': 0.00023428001270431686, 'epoch': 5.71}
{'loss': 6.0906, 'grad_norm': 2.732191801071167, 'learning_rate': 0.0002342384663651414, 'epoch': 5.71}
{'loss': 6.1122, 'grad_norm': 2.489386796951294, 'learning_rate': 0.00023419692146287274, 'epoch': 5.71}
{'loss': 6.1178, 'grad_norm': 2.8588778972625732, 'learning_rate': 0.00023415537799897535, 'epoch': 5.71}
{'loss': 6.1737, 'grad_norm': 2.8072636127471924, 'learning_rate': 0.00023411383597491366, 'epoch': 5.71}
{'loss': 6.149, 'grad_norm': 2.94382905960083, 'learning_rate': 0.0002340722953921522, 'epoch': 5.71}
{'loss': 6.2539, 'grad_norm': 3.1593761444091797, 'learning_rate': 0.00023403075625215542, 'epoch': 5.72}
{'loss': 6.1477, 'grad_norm': 3.2702231407165527, 'learning_rate': 0.00023398921855638738, 'epoch': 5.72}
{'loss': 6.1314, 'grad_norm': 2.9699277877807617, 'learning_rate': 0.00023394768230631253, 'epoch': 5.72}
{'loss': 6.0841, 'grad_norm': 3.3938591480255127, 'learning_rate': 0.000233906147503395, 'epoch': 5.72}
{'loss': 6.1359, 'grad_norm': 3.066305160522461, 'learning_rate': 0.00023386461414909898, 'epoch': 5.72}
{'loss': 6.023, 'grad_norm': 3.5234265327453613, 'learning_rate': 0.0002338230822448887, 'epoch': 5.72}
{'loss': 6.0476, 'grad_norm': 3.2885549068450928, 'learning_rate': 0.00023378155179222797, 'epoch': 5.72}
{'loss': 6.1434, 'grad_norm': 3.4303362369537354, 'learning_rate': 0.0002337400227925811, 'epoch': 5.72}
{'loss': 6.1787, 'grad_norm': 2.9960200786590576, 'learning_rate': 0.00023369849524741194, 'epoch': 5.72}
{'loss': 6.0447, 'grad_norm': 2.753854274749756, 'learning_rate': 0.00023365696915818423, 'epoch': 5.72}
{'loss': 6.0892, 'grad_norm': 3.121389865875244, 'learning_rate': 0.00023361544452636201, 'epoch': 5.72}
{'loss': 6.2722, 'grad_norm': 3.1105706691741943, 'learning_rate': 0.0002335739213534091, 'epoch': 5.72}
{'loss': 6.1617, 'grad_norm': 2.8034024238586426, 'learning_rate': 0.00023353239964078916, 'epoch': 5.72}
{'loss': 6.111, 'grad_norm': 2.791378974914551, 'learning_rate': 0.00023349087938996595, 'epoch': 5.72}
{'loss': 6.1526, 'grad_norm': 2.865109920501709, 'learning_rate': 0.00023344936060240302, 'epoch': 5.72}
{'loss': 6.0614, 'grad_norm': 2.990457773208618, 'learning_rate': 0.00023340784327956416, 'epoch': 5.72}
{'loss': 6.091, 'grad_norm': 3.269019842147827, 'learning_rate': 0.00023336632742291285, 'epoch': 5.72}
{'loss': 6.048, 'grad_norm': 2.878251552581787, 'learning_rate': 0.00023332481303391244, 'epoch': 5.73}
{'loss': 5.9892, 'grad_norm': 2.9197001457214355, 'learning_rate': 0.00023328330011402655, 'epoch': 5.73}
{'loss': 6.1248, 'grad_norm': 3.0094141960144043, 'learning_rate': 0.00023324178866471852, 'epoch': 5.73}
{'loss': 6.1367, 'grad_norm': 2.675889015197754, 'learning_rate': 0.0002332002786874517, 'epoch': 5.73}
{'loss': 6.0488, 'grad_norm': 2.930305004119873, 'learning_rate': 0.0002331587701836893, 'epoch': 5.73}
{'loss': 6.0328, 'grad_norm': 3.0467264652252197, 'learning_rate': 0.00023311726315489463, 'epoch': 5.73}
{'loss': 6.0647, 'grad_norm': 2.633431911468506, 'learning_rate': 0.0002330757576025309, 'epoch': 5.73}
{'loss': 6.0323, 'grad_norm': 2.871273994445801, 'learning_rate': 0.00023303425352806125, 'epoch': 5.73}
{'loss': 6.1938, 'grad_norm': 2.585357904434204, 'learning_rate': 0.00023299275093294875, 'epoch': 5.73}
{'loss': 6.1033, 'grad_norm': 2.669727325439453, 'learning_rate': 0.00023295124981865633, 'epoch': 5.73}
{'loss': 6.1068, 'grad_norm': 2.959474802017212, 'learning_rate': 0.00023290975018664713, 'epoch': 5.73}
{'loss': 6.1365, 'grad_norm': 2.8733627796173096, 'learning_rate': 0.00023286825203838396, 'epoch': 5.73}
{'loss': 6.1473, 'grad_norm': 2.8714189529418945, 'learning_rate': 0.00023282675537532972, 'epoch': 5.73}
{'loss': 6.0405, 'grad_norm': 3.054211139678955, 'learning_rate': 0.0002327852601989472, 'epoch': 5.73}
{'loss': 6.164, 'grad_norm': 2.6812148094177246, 'learning_rate': 0.00023274376651069922, 'epoch': 5.73}
{'loss': 6.123, 'grad_norm': 2.8339641094207764, 'learning_rate': 0.00023270227431204855, 'epoch': 5.73}
{'loss': 6.0587, 'grad_norm': 2.744661331176758, 'learning_rate': 0.0002326607836044578, 'epoch': 5.73}
{'loss': 6.0963, 'grad_norm': 2.9531867504119873, 'learning_rate': 0.0002326192943893895, 'epoch': 5.74}
{'loss': 6.1077, 'grad_norm': 3.2171669006347656, 'learning_rate': 0.0002325778066683063, 'epoch': 5.74}
{'loss': 6.1325, 'grad_norm': 2.9421346187591553, 'learning_rate': 0.0002325363204426707, 'epoch': 5.74}
{'loss': 6.0802, 'grad_norm': 3.0145909786224365, 'learning_rate': 0.0002324948357139451, 'epoch': 5.74}
{'loss': 6.079, 'grad_norm': 2.7553956508636475, 'learning_rate': 0.00023245335248359196, 'epoch': 5.74}
{'loss': 6.1656, 'grad_norm': 2.9185354709625244, 'learning_rate': 0.00023241187075307356, 'epoch': 5.74}
{'loss': 6.1519, 'grad_norm': 3.049119710922241, 'learning_rate': 0.00023237039052385235, 'epoch': 5.74}
{'loss': 6.155, 'grad_norm': 2.9936535358428955, 'learning_rate': 0.00023232891179739035, 'epoch': 5.74}
{'eval_loss': 6.093353748321533, 'eval_runtime': 49.5717, 'eval_samples_per_second': 20.173, 'eval_steps_per_second': 5.043, 'epoch': 5.74}
{'loss': 6.147, 'grad_norm': 2.8215765953063965, 'learning_rate': 0.00023228743457515, 'epoch': 5.74}
{'loss': 6.0021, 'grad_norm': 3.066056489944458, 'learning_rate': 0.00023224595885859323, 'epoch': 5.74}
{'loss': 6.1652, 'grad_norm': 3.0966989994049072, 'learning_rate': 0.00023220448464918216, 'epoch': 5.74}
{'loss': 6.1073, 'grad_norm': 3.0109798908233643, 'learning_rate': 0.0002321630119483788, 'epoch': 5.74}
{'loss': 6.1181, 'grad_norm': 3.065920829772949, 'learning_rate': 0.00023212154075764524, 'epoch': 5.74}
{'loss': 6.1088, 'grad_norm': 3.2913784980773926, 'learning_rate': 0.00023208007107844336, 'epoch': 5.74}
{'loss': 6.0566, 'grad_norm': 2.9575183391571045, 'learning_rate': 0.000232038602912235, 'epoch': 5.74}
{'loss': 6.0745, 'grad_norm': 2.8050360679626465, 'learning_rate': 0.00023199713626048196, 'epoch': 5.74}
{'loss': 6.1436, 'grad_norm': 2.928189277648926, 'learning_rate': 0.00023195567112464612, 'epoch': 5.74}
{'loss': 6.1395, 'grad_norm': 3.2066972255706787, 'learning_rate': 0.00023191420750618902, 'epoch': 5.74}
{'loss': 6.102, 'grad_norm': 2.703817844390869, 'learning_rate': 0.0002318727454065724, 'epoch': 5.75}
{'loss': 6.0593, 'grad_norm': 2.8615241050720215, 'learning_rate': 0.0002318312848272578, 'epoch': 5.75}
{'loss': 6.1535, 'grad_norm': 3.210660457611084, 'learning_rate': 0.00023178982576970686, 'epoch': 5.75}
{'loss': 6.1158, 'grad_norm': 2.851571559906006, 'learning_rate': 0.0002317483682353811, 'epoch': 5.75}
{'loss': 6.1595, 'grad_norm': 2.958432674407959, 'learning_rate': 0.00023170691222574186, 'epoch': 5.75}
{'loss': 6.1098, 'grad_norm': 3.0423519611358643, 'learning_rate': 0.0002316654577422506, 'epoch': 5.75}
{'loss': 6.1721, 'grad_norm': 3.468719005584717, 'learning_rate': 0.0002316240047863687, 'epoch': 5.75}
{'loss': 6.1865, 'grad_norm': 3.0176618099212646, 'learning_rate': 0.00023158255335955724, 'epoch': 5.75}
{'loss': 6.0907, 'grad_norm': 2.891444683074951, 'learning_rate': 0.00023154110346327767, 'epoch': 5.75}
{'loss': 6.1067, 'grad_norm': 3.2618730068206787, 'learning_rate': 0.00023149965509899095, 'epoch': 5.75}
{'loss': 6.1258, 'grad_norm': 2.7400100231170654, 'learning_rate': 0.0002314582082681584, 'epoch': 5.75}
{'loss': 6.1498, 'grad_norm': 2.857774496078491, 'learning_rate': 0.00023141676297224096, 'epoch': 5.75}
{'loss': 6.14, 'grad_norm': 2.904233694076538, 'learning_rate': 0.00023137531921269973, 'epoch': 5.75}
{'loss': 6.1093, 'grad_norm': 3.122295618057251, 'learning_rate': 0.00023133387699099557, 'epoch': 5.75}
{'loss': 6.1118, 'grad_norm': 2.610400915145874, 'learning_rate': 0.00023129243630858943, 'epoch': 5.75}
{'loss': 6.0796, 'grad_norm': 3.0384466648101807, 'learning_rate': 0.00023125099716694232, 'epoch': 5.75}
{'loss': 6.1652, 'grad_norm': 2.8695878982543945, 'learning_rate': 0.0002312095595675147, 'epoch': 5.75}
{'loss': 6.22, 'grad_norm': 2.88400936126709, 'learning_rate': 0.00023116812351176746, 'epoch': 5.76}
{'loss': 6.1231, 'grad_norm': 2.547771692276001, 'learning_rate': 0.00023112668900116134, 'epoch': 5.76}
{'loss': 6.1061, 'grad_norm': 2.9052298069000244, 'learning_rate': 0.00023108525603715696, 'epoch': 5.76}
{'loss': 6.1578, 'grad_norm': 2.7563319206237793, 'learning_rate': 0.00023104382462121488, 'epoch': 5.76}
{'loss': 6.1646, 'grad_norm': 2.829580307006836, 'learning_rate': 0.00023100239475479562, 'epoch': 5.76}
{'loss': 6.2068, 'grad_norm': 3.2583184242248535, 'learning_rate': 0.00023096096643935955, 'epoch': 5.76}
{'loss': 6.1135, 'grad_norm': 3.0743324756622314, 'learning_rate': 0.00023091953967636732, 'epoch': 5.76}
{'loss': 6.1201, 'grad_norm': 3.194479465484619, 'learning_rate': 0.0002308781144672791, 'epoch': 5.76}
{'loss': 6.0621, 'grad_norm': 2.7783024311065674, 'learning_rate': 0.00023083669081355507, 'epoch': 5.76}
{'loss': 6.0956, 'grad_norm': 2.9238834381103516, 'learning_rate': 0.00023079526871665573, 'epoch': 5.76}
{'loss': 6.0943, 'grad_norm': 3.152512788772583, 'learning_rate': 0.00023075384817804125, 'epoch': 5.76}
{'loss': 6.1477, 'grad_norm': 3.0622012615203857, 'learning_rate': 0.00023071242919917161, 'epoch': 5.76}
{'loss': 6.1002, 'grad_norm': 3.2956995964050293, 'learning_rate': 0.00023067101178150706, 'epoch': 5.76}
{'loss': 6.152, 'grad_norm': 2.6881141662597656, 'learning_rate': 0.00023062959592650746, 'epoch': 5.76}
{'loss': 6.097, 'grad_norm': 2.960153341293335, 'learning_rate': 0.00023058818163563288, 'epoch': 5.76}
{'loss': 6.0514, 'grad_norm': 2.7990500926971436, 'learning_rate': 0.00023054676891034337, 'epoch': 5.76}
{'loss': 6.1291, 'grad_norm': 2.9135167598724365, 'learning_rate': 0.00023050535775209852, 'epoch': 5.76}
{'loss': 6.0821, 'grad_norm': 2.765763521194458, 'learning_rate': 0.00023046394816235828, 'epoch': 5.77}
{'loss': 6.1198, 'grad_norm': 3.3180148601531982, 'learning_rate': 0.0002304225401425824, 'epoch': 5.77}
{'loss': 6.1212, 'grad_norm': 2.9742565155029297, 'learning_rate': 0.0002303811336942306, 'epoch': 5.77}
{'loss': 6.0797, 'grad_norm': 3.0694360733032227, 'learning_rate': 0.00023033972881876243, 'epoch': 5.77}
{'loss': 6.1032, 'grad_norm': 2.950275421142578, 'learning_rate': 0.0002302983255176375, 'epoch': 5.77}
{'loss': 6.2455, 'grad_norm': 2.634728193283081, 'learning_rate': 0.00023025692379231543, 'epoch': 5.77}
{'loss': 6.0559, 'grad_norm': 3.0224976539611816, 'learning_rate': 0.00023021552364425575, 'epoch': 5.77}
{'loss': 6.1468, 'grad_norm': 3.02351975440979, 'learning_rate': 0.00023017412507491758, 'epoch': 5.77}
{'loss': 6.0846, 'grad_norm': 2.7575058937072754, 'learning_rate': 0.00023013272808576052, 'epoch': 5.77}
{'loss': 6.1668, 'grad_norm': 3.151250123977661, 'learning_rate': 0.0002300913326782439, 'epoch': 5.77}
{'loss': 6.0876, 'grad_norm': 3.086516857147217, 'learning_rate': 0.00023004993885382681, 'epoch': 5.77}
{'loss': 6.0295, 'grad_norm': 3.1428604125976562, 'learning_rate': 0.00023000854661396858, 'epoch': 5.77}
{'loss': 6.1806, 'grad_norm': 2.612506628036499, 'learning_rate': 0.00022996715596012825, 'epoch': 5.77}
{'loss': 6.1288, 'grad_norm': 3.1535277366638184, 'learning_rate': 0.00022992576689376498, 'epoch': 5.77}
{'loss': 6.0839, 'grad_norm': 2.7736093997955322, 'learning_rate': 0.0002298843794163379, 'epoch': 5.77}
{'loss': 6.0545, 'grad_norm': 3.1746535301208496, 'learning_rate': 0.00022984299352930571, 'epoch': 5.77}
{'loss': 6.1185, 'grad_norm': 2.7903361320495605, 'learning_rate': 0.00022980160923412752, 'epoch': 5.77}
{'loss': 6.0709, 'grad_norm': 2.9500820636749268, 'learning_rate': 0.00022976022653226213, 'epoch': 5.78}
{'loss': 6.0762, 'grad_norm': 2.8117408752441406, 'learning_rate': 0.00022971884542516841, 'epoch': 5.78}
{'loss': 6.1264, 'grad_norm': 2.9943904876708984, 'learning_rate': 0.00022967746591430498, 'epoch': 5.78}
{'loss': 5.9833, 'grad_norm': 2.9841535091400146, 'learning_rate': 0.00022963608800113063, 'epoch': 5.78}
{'loss': 6.1254, 'grad_norm': 3.0672645568847656, 'learning_rate': 0.000229594711687104, 'epoch': 5.78}
{'loss': 6.1455, 'grad_norm': 2.666740655899048, 'learning_rate': 0.00022955333697368365, 'epoch': 5.78}
{'loss': 6.0645, 'grad_norm': 3.020465612411499, 'learning_rate': 0.00022951196386232815, 'epoch': 5.78}
{'loss': 5.9779, 'grad_norm': 3.4810094833374023, 'learning_rate': 0.00022947059235449587, 'epoch': 5.78}
{'loss': 6.0204, 'grad_norm': 3.5432868003845215, 'learning_rate': 0.00022942922245164523, 'epoch': 5.78}
{'loss': 6.231, 'grad_norm': 3.078413963317871, 'learning_rate': 0.0002293878541552346, 'epoch': 5.78}
{'loss': 6.2045, 'grad_norm': 2.585136890411377, 'learning_rate': 0.00022934648746672232, 'epoch': 5.78}
{'loss': 6.0861, 'grad_norm': 2.88802433013916, 'learning_rate': 0.0002293051223875665, 'epoch': 5.78}
{'loss': 6.1148, 'grad_norm': 3.156489610671997, 'learning_rate': 0.0002292637589192255, 'epoch': 5.78}
{'loss': 6.0348, 'grad_norm': 2.6215670108795166, 'learning_rate': 0.0002292223970631574, 'epoch': 5.78}
{'loss': 6.057, 'grad_norm': 3.4926793575286865, 'learning_rate': 0.00022918103682082025, 'epoch': 5.78}
{'loss': 6.0821, 'grad_norm': 3.2609753608703613, 'learning_rate': 0.000229139678193672, 'epoch': 5.78}
{'loss': 6.1216, 'grad_norm': 3.1011807918548584, 'learning_rate': 0.00022909832118317064, 'epoch': 5.78}
{'loss': 6.0751, 'grad_norm': 3.7812845706939697, 'learning_rate': 0.00022905696579077412, 'epoch': 5.78}
{'loss': 6.0968, 'grad_norm': 2.8307950496673584, 'learning_rate': 0.00022901561201794024, 'epoch': 5.79}
{'loss': 6.0466, 'grad_norm': 3.4368319511413574, 'learning_rate': 0.0002289742598661267, 'epoch': 5.79}
{'loss': 6.0274, 'grad_norm': 2.7847354412078857, 'learning_rate': 0.00022893290933679138, 'epoch': 5.79}
{'loss': 6.1366, 'grad_norm': 2.758162021636963, 'learning_rate': 0.00022889156043139191, 'epoch': 5.79}
{'loss': 6.0865, 'grad_norm': 2.756260871887207, 'learning_rate': 0.00022885021315138587, 'epoch': 5.79}
{'loss': 6.0821, 'grad_norm': 3.55436372756958, 'learning_rate': 0.00022880886749823082, 'epoch': 5.79}
{'loss': 6.088, 'grad_norm': 3.482879400253296, 'learning_rate': 0.00022876752347338424, 'epoch': 5.79}
{'loss': 6.0803, 'grad_norm': 2.7200396060943604, 'learning_rate': 0.00022872618107830362, 'epoch': 5.79}
{'loss': 6.1222, 'grad_norm': 2.8331053256988525, 'learning_rate': 0.0002286848403144462, 'epoch': 5.79}
{'loss': 6.078, 'grad_norm': 2.90238094329834, 'learning_rate': 0.0002286435011832695, 'epoch': 5.79}
{'loss': 6.0986, 'grad_norm': 2.805068254470825, 'learning_rate': 0.00022860216368623073, 'epoch': 5.79}
{'loss': 6.2121, 'grad_norm': 3.4857864379882812, 'learning_rate': 0.00022856082782478704, 'epoch': 5.79}
{'loss': 6.095, 'grad_norm': 3.0039756298065186, 'learning_rate': 0.00022851949360039564, 'epoch': 5.79}
{'loss': 6.0269, 'grad_norm': 2.6238534450531006, 'learning_rate': 0.00022847816101451368, 'epoch': 5.79}
{'loss': 6.1505, 'grad_norm': 2.7359185218811035, 'learning_rate': 0.000228436830068598, 'epoch': 5.79}
{'loss': 6.0852, 'grad_norm': 3.171139717102051, 'learning_rate': 0.00022839550076410574, 'epoch': 5.79}
{'loss': 6.1837, 'grad_norm': 2.9060113430023193, 'learning_rate': 0.0002283541731024938, 'epoch': 5.79}
{'loss': 6.0943, 'grad_norm': 2.827207326889038, 'learning_rate': 0.000228312847085219, 'epoch': 5.8}
{'loss': 6.136, 'grad_norm': 2.79445743560791, 'learning_rate': 0.00022827152271373812, 'epoch': 5.8}
{'loss': 6.0537, 'grad_norm': 2.4496121406555176, 'learning_rate': 0.00022823019998950806, 'epoch': 5.8}
{'loss': 6.0888, 'grad_norm': 3.7137556076049805, 'learning_rate': 0.00022818887891398537, 'epoch': 5.8}
{'eval_loss': 6.088874340057373, 'eval_runtime': 49.6055, 'eval_samples_per_second': 20.159, 'eval_steps_per_second': 5.04, 'epoch': 5.8}
{'loss': 6.1479, 'grad_norm': 3.0319671630859375, 'learning_rate': 0.00022814755948862676, 'epoch': 5.8}
{'loss': 6.107, 'grad_norm': 2.451909303665161, 'learning_rate': 0.00022810624171488875, 'epoch': 5.8}
{'loss': 6.1017, 'grad_norm': 3.0179028511047363, 'learning_rate': 0.0002280649255942278, 'epoch': 5.8}
{'loss': 6.0959, 'grad_norm': 3.1584393978118896, 'learning_rate': 0.00022802361112810043, 'epoch': 5.8}
{'loss': 6.1741, 'grad_norm': 2.940300226211548, 'learning_rate': 0.00022798229831796313, 'epoch': 5.8}
{'loss': 6.1321, 'grad_norm': 2.870309829711914, 'learning_rate': 0.00022794098716527212, 'epoch': 5.8}
{'loss': 6.0863, 'grad_norm': 2.981417179107666, 'learning_rate': 0.00022789967767148367, 'epoch': 5.8}
{'loss': 6.0642, 'grad_norm': 2.8667449951171875, 'learning_rate': 0.00022785836983805414, 'epoch': 5.8}
{'loss': 6.1061, 'grad_norm': 3.0584633350372314, 'learning_rate': 0.0002278170636664395, 'epoch': 5.8}
{'loss': 6.1051, 'grad_norm': 3.014873743057251, 'learning_rate': 0.0002277757591580961, 'epoch': 5.8}
{'loss': 6.173, 'grad_norm': 2.7093374729156494, 'learning_rate': 0.00022773445631447974, 'epoch': 5.8}
{'loss': 6.0622, 'grad_norm': 3.2346112728118896, 'learning_rate': 0.00022769315513704652, 'epoch': 5.8}
{'loss': 6.1902, 'grad_norm': 2.673758029937744, 'learning_rate': 0.0002276518556272524, 'epoch': 5.8}
{'loss': 6.1665, 'grad_norm': 2.9872775077819824, 'learning_rate': 0.00022761055778655322, 'epoch': 5.81}
{'loss': 6.1776, 'grad_norm': 2.699738025665283, 'learning_rate': 0.00022756926161640478, 'epoch': 5.81}
{'loss': 6.0288, 'grad_norm': 3.148571491241455, 'learning_rate': 0.00022752796711826285, 'epoch': 5.81}
{'loss': 6.1367, 'grad_norm': 2.698526620864868, 'learning_rate': 0.00022748667429358304, 'epoch': 5.81}
{'loss': 6.0502, 'grad_norm': 3.209866762161255, 'learning_rate': 0.00022744538314382125, 'epoch': 5.81}
{'loss': 6.0864, 'grad_norm': 2.986330032348633, 'learning_rate': 0.00022740409367043275, 'epoch': 5.81}
{'loss': 6.0576, 'grad_norm': 3.000366449356079, 'learning_rate': 0.00022736280587487312, 'epoch': 5.81}
{'loss': 6.118, 'grad_norm': 3.290487289428711, 'learning_rate': 0.00022732151975859795, 'epoch': 5.81}
{'loss': 6.0939, 'grad_norm': 2.736062526702881, 'learning_rate': 0.00022728023532306253, 'epoch': 5.81}
{'loss': 6.1675, 'grad_norm': 2.881810188293457, 'learning_rate': 0.00022723895256972226, 'epoch': 5.81}
{'loss': 6.1202, 'grad_norm': 3.322841167449951, 'learning_rate': 0.0002271976715000324, 'epoch': 5.81}
{'loss': 6.1216, 'grad_norm': 3.294992446899414, 'learning_rate': 0.00022715639211544808, 'epoch': 5.81}
{'loss': 6.1203, 'grad_norm': 3.024956464767456, 'learning_rate': 0.0002271151144174247, 'epoch': 5.81}
{'loss': 6.162, 'grad_norm': 3.1252822875976562, 'learning_rate': 0.0002270738384074172, 'epoch': 5.81}
{'loss': 6.1051, 'grad_norm': 2.9259166717529297, 'learning_rate': 0.0002270325640868805, 'epoch': 5.81}
{'loss': 6.1146, 'grad_norm': 2.6766796112060547, 'learning_rate': 0.0002269912914572698, 'epoch': 5.81}
